product_id,day,execution_at,reference_bar_start,assumed_available_at,age_upper_bound_minutes,reference_price_usd,raw_path
ATOM-USD,2023-06-21 00:00:00+00:00,2023-06-21 00:06:00+00:00,2023-06-21 00:05:00+00:00,2023-06-21 00:06:00+00:00,1.0,8.759,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ATOM-USD_20230621_0000_0015_60s.json
AVAX-USD,2023-06-21 00:00:00+00:00,2023-06-21 00:06:00+00:00,2023-06-21 00:05:00+00:00,2023-06-21 00:06:00+00:00,1.0,12.06,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/AVAX-USD_20230621_0000_0015_60s.json
BCH-USD,2023-06-21 00:00:00+00:00,2023-06-21 00:06:00+00:00,2023-06-21 00:05:00+00:00,2023-06-21 00:06:00+00:00,1.0,109.83,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/BCH-USD_20230621_0000_0015_60s.json
BTC-USD,2023-06-21 00:00:00+00:00,2023-06-21 00:06:00+00:00,2023-06-21 00:05:00+00:00,2023-06-21 00:06:00+00:00,1.0,28290.66,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/BTC-USD_20230621_0000_0015_60s.json
CRV-USD,2023-06-21 00:00:00+00:00,2023-06-21 00:06:00+00:00,2023-06-21 00:04:00+00:00,2023-06-21 00:05:00+00:00,2.0,0.6606,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/CRV-USD_20230621_0000_0015_60s.json
DOT-USD,2023-06-21 00:00:00+00:00,2023-06-21 00:06:00+00:00,2023-06-21 00:05:00+00:00,2023-06-21 00:06:00+00:00,1.0,4.648,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/DOT-USD_20230621_0000_0015_60s.json
ETH-USD,2023-06-21 00:00:00+00:00,2023-06-21 00:06:00+00:00,2023-06-21 00:05:00+00:00,2023-06-21 00:06:00+00:00,1.0,1788.58,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ETH-USD_20230621_0000_0015_60s.json
FET-USD,2023-06-21 00:00:00+00:00,2023-06-21 00:06:00+00:00,2023-06-21 00:04:00+00:00,2023-06-21 00:05:00+00:00,2.0,0.1992,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/FET-USD_20230621_0000_0015_60s.json
FIL-USD,2023-06-21 00:00:00+00:00,2023-06-21 00:06:00+00:00,2023-06-21 00:05:00+00:00,2023-06-21 00:06:00+00:00,1.0,3.774,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/FIL-USD_20230621_0000_0015_60s.json
ICP-USD,2023-06-21 00:00:00+00:00,2023-06-21 00:06:00+00:00,2023-06-21 00:05:00+00:00,2023-06-21 00:06:00+00:00,1.0,4.143,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ICP-USD_20230621_0000_0015_60s.json
INJ-USD,2023-06-21 00:00:00+00:00,2023-06-21 00:06:00+00:00,2023-06-21 00:05:00+00:00,2023-06-21 00:06:00+00:00,1.0,6.698,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/INJ-USD_20230621_0000_0015_60s.json
JASMY-USD,2023-06-21 00:00:00+00:00,2023-06-21 00:06:00+00:00,2023-06-21 00:05:00+00:00,2023-06-21 00:06:00+00:00,1.0,0.00419,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/JASMY-USD_20230621_0000_0015_60s.json
LDO-USD,2023-06-21 00:00:00+00:00,2023-06-21 00:06:00+00:00,2023-06-21 00:03:00+00:00,2023-06-21 00:04:00+00:00,3.0,1.851,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/LDO-USD_20230621_0000_0015_60s.json
LINK-USD,2023-06-21 00:00:00+00:00,2023-06-21 00:06:00+00:00,2023-06-21 00:05:00+00:00,2023-06-21 00:06:00+00:00,1.0,5.248,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/LINK-USD_20230621_0000_0015_60s.json
LTC-USD,2023-06-21 00:00:00+00:00,2023-06-21 00:06:00+00:00,2023-06-21 00:05:00+00:00,2023-06-21 00:06:00+00:00,1.0,80.06,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/LTC-USD_20230621_0000_0015_60s.json
OP-USD,2023-06-21 00:00:00+00:00,2023-06-21 00:06:00+00:00,2023-06-21 00:05:00+00:00,2023-06-21 00:06:00+00:00,1.0,1.32,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/OP-USD_20230621_0000_0015_60s.json
SOL-USD,2023-06-21 00:00:00+00:00,2023-06-21 00:06:00+00:00,2023-06-21 00:05:00+00:00,2023-06-21 00:06:00+00:00,1.0,16.58,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/SOL-USD_20230621_0000_0015_60s.json
